# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Thu Oct 29 15:13:30 EDT 2020 [seed=1603998786178]
# -window -working -options
# keywords: discretized_branch_rates
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	exponential.popSize	exponential.growthRate	kappa	frequencies1	frequencies2	frequencies3	frequencies4	alpha	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	treeLikelihood	branchRates	coalescent
805000	-101660.91756543246	-22592.281204950905	-79068.63636048156	1.0001017559621028	2018.999898244038	16.10305824995151	3.4355129413350527	11.39473583520423	5.432195074439909	0.28867823770876616	0.17598477423601866	0.1808859148703954	0.3544510731848201	0.024241026930820902	0.015239207790208254	0.031015784359921278	0.008583401642444873	1.5301058487562968	0.044496827626973254	-79068.63636048156	-19931.075800346975	-2651.001214598144
806000	-101657.39451408165	-22605.889689931857	-79051.50482414979	1.0002053905771546	2018.999794609423	16.179279215797557	3.6564752960256897	10.761260723918841	4.788415235678541	0.28196678641833717	0.17598477423601866	0.18454659122525374	0.35750184812039076	0.042517490534400584	0.015909644630780193	0.035513055676836006	0.008615553056931213	1.6428331824995552	0.047500674071977805	-79051.50482414979	-19931.075800346975	-2665.276568068342
807000	-101651.01359296353	-22601.19908066095	-79049.81451230258	1.000398190160124	2018.99960180984	16.171704029846904	3.2827763549125866	10.55945396343725	4.939953137923044	0.28389671158862656	0.1757517323179362	0.18454659122525374	0.3558049648681838	0.02320025321839036	0.016308474010368917	0.0366329242842895	0.008775276799016215	1.6539434551691736	0.0198083565318577	-79049.81451230258	-19931.075800346975	-2660.8691504854946
808000	-101637.5316721001	-22600.37614881521	-79037.15552328489	1.0003212596553113	2018.9996787403447	16.1836847570271	3.372291371476079	10.3834487879844	5.558587306536714	0.2827607808731546	0.1757517323179362	0.18549432190978643	0.3559931648991231	0.009140532480222383	0.016321087410243972	0.037063381410769335	0.008701113699278264	1.6724638435309536	0.02936690902663678	-79037.15552328489	-19931.075800346975	-2660.054182439469
809000	-101641.44202595622	-22605.813604036797	-79035.62842191942	1.0001548087203058	2018.9998451912797	16.216501274925534	3.4068222027729558	10.404872453279618	5.159997938074945	0.2827607808731546	0.1757517323179362	0.18549432190978643	0.3559931648991231	0.012931139509359065	0.01621483003051322	0.03740508696670789	0.008637746984508246	1.6989400143420628	0.016699705187080385	-79035.62842191942	-19931.075800346975	-2665.5635879154647
810000	-101653.7919172082	-22612.787136925606	-79041.0047802826	1.0001724228930517	2018.999827577107	16.328616667272314	3.490746479114281	11.586342253049992	5.2449728644848905	0.2827607808731546	0.1748038059462193	0.1831843140829088	0.35925109909771763	0.02570112753845663	0.01623176458278018	0.03853805225179778	0.00850227810746034	1.7372228081952095	0.010812188210503665	-79041.0047802826	-19931.075800346975	-2671.280085634545
811000	-101638.69157828302	-22606.3078997102	-79032.38367857282	1.0001714211632846	2018.9998285788367	16.32979015371002	3.534778364872805	11.322129590128526	5.2449728644848905	0.28698636288999474	0.1748038059462193	0.1831843140829088	0.3550255170808775	0.026730715132717825	0.01631692090200584	0.03665845867312853	0.008779474890045883	1.6631458479436816	0.01669981789298314	-79032.38367857282	-19931.075800346975	-2665.052115710152
812000	-101631.98734746127	-22609.218075007913	-79022.76927245336	1.000126153756902	2018.9998738462432	16.39058683712663	3.4395302566310257	11.038169297506816	5.035436731758021	0.2852185104504351	0.1765716583857789	0.1850248619747898	0.3531849691889965	0.018201625958361993	0.01593214091843542	0.03663648689566325	0.00845192968341673	1.6937579196498478	0.0015351201647168767	-79022.76927245336	-19931.075800346975	-2668.3671838312775
813000	-101628.66365477923	-22599.994075687173	-79028.66957909206	1.0000591399939245	2018.999940860006	16.357910036897668	3.6828963687704737	11.792749119478971	5.046207625471635	0.28170321525178027	0.1733720037067742	0.1882245166537945	0.35670026438765134	0.018201625958361993	0.01599019106365126	0.037474435331250805	0.008306021394566333	1.7183277803366361	0.026328238231618506	-79028.66957909206	-19931.075800346975	-2658.3114997256657
814000	-101631.43206677504	-22602.776228460418	-79028.65583831462	1.0000905490076328	2018.9999094509924	16.35590737879566	3.380332167714537	11.374404375843833	5.449277659846075	0.28170321525178027	0.1733720037067742	0.1882245166537945	0.35670026438765134	0.04280732409626968	0.016591028582538282	0.037325357946509145	0.008741059862919155	1.6733685264690172	0.059659618180883826	-79028.65583831462	-19931.075800346975	-2661.411497597884
815000	-101618.7199416784	-22601.601547596183	-79017.11839408221	1.0004618194602763	2018.9995381805397	16.269710537221734	3.5204935525314007	10.747372427529633	5.449277659846075	0.28409727726901535	0.17486469147945066	0.1882245166537945	0.3528135145977398	0.04280732409626968	0.016229749195475523	0.03765020111859653	0.00844055741936779	1.7160026959305854	0.059878357913242766	-79017.11839408221	-19931.075800346975	-2660.8379210255234
816000	-101615.3309747884	-22610.574102804534	-79004.75687198387	1.0006503484088436	2018.999349651591	16.33138216704253	3.5043229099221778	10.489157157039175	4.646550019874216	0.28409727726901535	0.1757651894415661	0.18792958377901878	0.3522079495104001	0.004558863969817625	0.016813665460893412	0.0414644633416427	0.008498421776967907	1.8003973709056174	0.05903780557045237	-79004.75687198387	-19931.075800346975	-2670.334194493868
817000	-101617.1045894809	-22609.276316900046	-79007.82827258087	1.0008175334898195	2018.99918246651	16.326958822547088	3.3616248603801204	9.45727088890662	4.995009303714922	0.28196623622092376	0.1757651894415661	0.1835747960872409	0.35869377825026955	0.0029362607317946483	0.016040872192444305	0.03715247887098035	0.008319142899281663	1.7201627697668527	0.05674717398156366	-79007.82827258087	-19931.075800346975	-2670.063331062853
818000	-101587.6938696768	-22605.439086828836	-78982.25478284797	1.0007421576507456	2018.9992578423492	16.390233618505388	3.5088148215559474	10.692748671617288	5.131249151481306	0.28124492591589023	0.17648649974659966	0.18824475420395792	0.35402382013355255	0.01302968100815736	0.016812988381694458	0.04199950511891835	0.008422201006102038	1.813400539912125	0.05796603499264136	-78982.25478284797	-19931.075800346975	-2664.840179089231
819000	-101591.79742314896	-22600.923459493137	-78990.87396365583	1.000163267087509	2018.9998367329124	16.453845435371854	3.485887088994979	10.948241847474286	5.131249151481306	0.2858501688901213	0.1738634668820078	0.18738728095508633	0.3528990832727849	0.02233109021246251	0.016571947209982573	0.038937736274666505	0.008488264436155878	1.7312793639611397	0.05536639996106027	-78990.87396365583	-19931.075800346975	-2660.078250349064
820000	-101610.72100352861	-22600.610484129546	-79010.11051939907	1.0000699230852033	2018.9999300769148	16.562110884775105	3.5973181496642885	11.84613031125296	4.952473277748348	0.2858501688901213	0.1738634668820078	0.18738728095508633	0.3528990832727849	0.02059072259686581	0.016402894287982295	0.03906061954188173	0.008359274458901693	1.7446361409715299	0.05368853150581864	-79010.11051939907	-19931.075800346975	-2658.8979235229804
821000	-101603.11515677525	-22610.918741997375	-78992.19641477788	1.0002027689895767	2018.9997972310105	16.580536996101415	3.559053330096218	11.11314712599496	5.170191050270972	0.28450489376362265	0.17255536452076575	0.18738728095508633	0.35555246076052566	0.03555295543925744	0.01604349682107898	0.037044284271279905	0.008328835804000064	1.6982630446750333	0.048703064132698135	-78992.19641477788	-19931.075800346975	-2669.883140583604
822000	-101586.40806289633	-22609.29714151679	-78977.11092137954	1.0001654382275658	2018.9998345617723	16.597477786909607	3.559053330096218	11.528194924073102	5.069973992144981	0.28450489376362265	0.17255536452076575	0.18738728095508633	0.35555246076052566	0.03555295543925744	0.015638649553362808	0.03383609093295261	0.008315384674929541	1.6127021643329191	0.05083736138545783	-78977.11092137954	-19931.075800346975	-2667.903359531947
823000	-101594.95967948332	-22602.845437976153	-78992.11424150717	1.0001127549655184	2018.9998872450344	16.469762531937146	3.736344218044689	11.043203684842348	5.011374204690683	0.28450489376362265	0.17695232726556917	0.18299031821028292	0.35555246076052566	0.007098724046121903	0.01588445314637903	0.03738192261392372	0.008250264455903166	1.7170504183089756	0.02923355065053701	-78992.11424150717	-19931.075800346975	-2661.936814161795
824000	-101606.91507657917	-22611.610916030182	-78995.30416054899	1.0001203281203253	2018.9998796718796	16.457977041358134	3.5701798308632773	10.729634385183898	5.045043330888526	0.28749509584492644	0.17695232726556917	0.1823282637913995	0.3532243130981053	0.02416232176453229	0.016030615091413902	0.03738192261392372	0.008364161138309088	1.7085673493476947	0.060945391889168796	-78995.30416054899	-19931.075800346975	-2671.0107381161934
825000	-101608.52687056971	-22604.879479022806	-79003.6473915469	1.0000716969750043	2018.999928303025	16.43874367460836	3.402860252214622	11.435570736608328	5.045043330888526	0.28749509584492644	0.17695232726556917	0.1823282637913995	0.3532243130981053	0.006868832990535593	0.01606479205866923	0.03681876393437354	0.008408172948015801	1.6881681884072668	0.0314401804370639	-79003.6473915469	-19931.075800346975	-2663.6557378310204
826000	-101605.1439136453	-22599.40298257446	-79005.74093107085	1.0000889235327426	2018.9999110764672	16.365584841681347	3.5479567907269725	11.15764557991801	5.25421627502433	0.28507952027154904	0.17695232726556917	0.18642584387698657	0.35154230858589564	0.010165617744115016	0.016639168983863122	0.03722328141735571	0.008765247046900428	1.655304167727505	0.03096703805932985	-79005.74093107085	-19931.075800346975	-2658.322353108241
827000	-101583.96670559235	-22599.72233846604	-78984.24436712632	1.000101064339783	2018.9998989356602	16.40518972972547	3.5882686216156605	11.210001478989339	4.960439204829123	0.28465835093243574	0.17477488235044839	0.18642584387698657	0.3541409228401297	0.0028154025614099683	0.016232844177555876	0.0364145544947581	0.00851714055666038	1.6629843668595155	0.03730192720981586	-78984.24436712632	-19931.075800346975	-2658.6955036000068
828000	-101571.24730647737	-22601.513062081405	-78969.73424439596	1.000197164904541	2018.9998028350954	16.479857711758612	3.53404840835819	11.562910837418194	5.150999515111543	0.281313350992095	0.17477488235044839	0.18642584387698657	0.3574859227804705	0.02571578809173089	0.015785142011343175	0.03616665133698996	0.008159606229010257	1.7468304070355896	0.025927573829754635	-78969.73424439596	-19931.075800346975	-2660.073244128735
829000	-101542.05352129033	-22600.580323199734	-78941.47319809059	1.0001141843015224	2018.9998858156985	16.41380563606532	3.375135433961062	11.331648043624503	5.26929987829589	0.284144929019882	0.17318382042555297	0.18642584387698657	0.3562454066775789	0.047591973365894824	0.016763106433487048	0.038523192378263654	0.008613873833533136	1.7517059467373333	0.030243175434760027	-78941.47319809059	-19931.075800346975	-2659.2877208523764
830000	-101501.56694607536	-22602.887672472065	-78898.6792736033	1.0002880556483258	2018.9997119443517	16.298961078712157	3.631799058003598	10.330550555668454	4.738249950796932	0.284144929019882	0.17318382042555297	0.18642584387698657	0.3562454066775789	0.01181002299434528	0.01655026185757506	0.03832414723633636	0.008541566547581439	1.765604433783277	0.03561152025173319	-78898.6792736033	-19931.075800346975	-2662.750927741266
831000	-101493.32878395308	-22603.5802379135	-78889.74854603958	1.0002178745711732	2018.9997821254287	16.355653434752785	3.5414549854433	10.583348491217999	5.30725530440611	0.284144929019882	0.17318382042555297	0.18642584387698657	0.3562454066775789	0.028513368710280096	0.015913380891344045	0.03507376912675585	0.008348114703328092	1.6477551783752862	0.0494086589464137	-78889.74854603958	-19931.075800346975	-2663.0652122863016
832000	-101489.71568527874	-22604.32370131375	-78885.39198396499	1.0001816124716605	2018.9998183875284	16.454105529619014	3.395555211132471	10.938984921665577	5.065568419060451	0.284144929019882	0.17318382042555297	0.1833711127629519	0.35930013779161357	0.038269477046549726	0.01579953151890413	0.03468603347908234	0.008254898838944643	1.6289787606312225	0.0543845849494618	-78885.39198396499	-19931.075800346975	-2663.549529329859
833000	-101480.70033305869	-22609.0534712175	-78871.64686184119	1.000130764289867	2018.99986923571	16.38215603307099	3.6203062346757635	11.871173663860242	5.065568419060451	0.284144929019882	0.17430830649597717	0.1897215114417268	0.35182525304241447	0.038269477046549726	0.016650005375339453	0.03667726689838773	0.008744262664750353	1.6297533794489718	0.05866434390697799	-78871.64686184119	-19931.075800346975	-2667.2358433436275
834000	-101492.29660287693	-22608.66599210988	-78883.63061076705	1.000106167047341	2018.9998938329527	16.376249774177666	3.6207571153525606	11.227163590821458	5.357080643136633	0.2826326742262664	0.17683484877832642	0.18358077612031934	0.35695170087508826	0.023009649443764674	0.01562647646906468	0.0344629134805319	0.008179721189708567	1.6312697889173735	0.05726860977748748	-78883.63061076705	-19931.075800346975	-2667.498568983632
835000	-101468.19541913949	-22604.97907421315	-78863.21634492635	1.0003285927427372	2018.9996714072572	16.399701400433294	3.512093295329216	10.668649350644678	5.000005413482954	0.2863893870185355	0.17066433187194122	0.18358077612031934	0.35936550498920433	0.003775678951959626	0.01561278253396457	0.033551924603483926	0.008203385698599262	1.6009651264430849	0.04917663514738862	-78863.21634492635	-19931.075800346975	-2664.540257040271
836000	-101462.07005347316	-22592.068964370304	-78870.00108910285	1.0001194919968617	2018.9998805080031	16.339671907600582	3.546544486592238	11.529586412861725	5.000005413482954	0.28024557153558377	0.17680814735489292	0.1893004687029612	0.3536458124065625	0.02525797241368645	0.015872499710413983	0.03537105311563033	0.00822963470093384	1.6453813001008508	0.03941971995424948	-78870.00108910285	-19931.075800346975	-2650.6976376019215
837000	-101439.90232036806	-22591.446141373122	-78848.45617899494	1.0000768175595083	2018.9999231824404	16.25055177553419	3.1420138000012674	11.60927278885084	4.777126421438362	0.28111179229829447	0.17464428447057123	0.1893004687029612	0.3549434545281735	0.04325106531206476	0.016563493232017067	0.037599144382025364	0.008562228652497651	1.6636615125847645	0.03408562856135511	-78848.45617899494	-19931.075800346975	-2650.1024322196386
838000	-101395.73951179694	-22579.642694070906	-78816.09681772604	1.000068839252451	2018.9999311607476	16.222124740374362	3.4360955580539536	11.252326371734478	4.8741404933773484	0.2873538889920762	0.17464428447057123	0.18305837200917946	0.3549434545281735	0.04325106531206476	0.0159724387762839	0.035397700741507415	0.008305276714855921	1.6355325178811018	0.0367296050388897	-78816.09681772604	-19931.075800346975	-2638.572926779915
839000	-101371.34611231716	-22583.873609679922	-78787.47250263723	1.0001172982407305	2018.9998827017594	16.143141956635297	3.444596327761285	11.03123981642822	5.035239635015634	0.2805052337680953	0.1725599190888043	0.18414969508531262	0.3627851520577881	0.034973193168782724	0.016338428177813415	0.0374235590600562	0.008519356945042652	1.675610930384098	0.02836627818205166	-78787.47250263723	-19931.075800346975	-2642.9695133492137
840000	-101353.19892328224	-22581.668201995126	-78771.53072128711	1.0001173045854925	2018.9998826954145	16.143877074763502	3.256778881835998	11.557080545906965	4.944866591799345	0.27668156662383053	0.17638358623306905	0.18414969508531262	0.3627851520577881	0.03608546606758207	0.016049354497436778	0.036823485700010636	0.008353182774323235	1.680783386876998	0.034847106839414374	-78771.53072128711	-19931.075800346975	-2640.3326635001395
841000	-101282.8182498197	-22579.984321649346	-78702.83392817035	1.0000564751927907	2018.9999435248071	16.103339094514247	3.3658860079215867	11.700067494246358	4.944866591799345	0.28279707106318475	0.1749699198852406	0.18414969508531262	0.35808331396626236	0.03697847113103831	0.01603448490745519	0.03686782243742866	0.008326370794603976	1.688409573313493	0.037743917999559624	-78702.83392817035	-19931.075800346975	-2638.471021008199
842000	-101270.50164459244	-22574.896822586135	-78695.60482200631	1.000079914112652	2018.9999200858874	16.10487825255432	3.464666547931605	11.54523121812397	5.0261040729538635	0.2839882076914296	0.1749699198852406	0.1829585584570678	0.35808331396626236	0.008869964389214273	0.016171246827578086	0.03685202821799471	0.008402918143956117	1.6786276795304012	0.050891064666054496	-78695.60482200631	-19931.075800346975	-2633.5366512296455
843000	-101283.86230736697	-22578.547340805068	-78705.31496656191	1.0000524107803963	2018.9999475892196	16.08809500536785	3.5083184512510543	11.771249929865029	5.0261040729538635	0.28649464118695817	0.1749699198852406	0.18402496877163108	0.3545104701561705	0.00983949169067232	0.015941277587370125	0.03592998014533748	0.008356226635240122	1.661739202070114	0.04996238148652525	-78705.31496656191	-19931.075800346975	-2636.960068690555
844000	-101269.14876071876	-22577.15502537517	-78691.99373534358	1.0000399625223162	2018.9999600374776	16.085205652964394	3.466323859843278	11.649815249213173	5.1136927606029605	0.28322924102347524	0.1749699198852406	0.18402496877163108	0.3577758703196534	0.009552513001640952	0.016306138802649448	0.03666448630676107	0.00863370678454964	1.6591325295109334	0.043428969298180534	-78691.99373534358	-19931.075800346975	-2635.6582047423767
845000	-101262.70929454564	-22580.605597992188	-78682.10369655346	1.000040401923454	2018.9999595980767	16.077094420066903	3.5873584199469493	11.360700195498872	5.138662283097273	0.2843127788890477	0.1749699198852406	0.18326333324669494	0.3574539679790171	0.013552015061730354	0.01602544947681274	0.03831039312630552	0.008242986732962579	1.7297778503686383	0.03462794832796728	-78682.10369655346	-19931.075800346975	-2639.3568601735083
846000	-101267.6178771585	-22579.982062615283	-78687.63581454322	1.0001366195980672	2018.9998633804018	16.049354879071846	3.487216894506661	12.014758756204838	5.068554803336864	0.2843127788890477	0.17580473955925235	0.1834052996156518	0.35647718193604844	0.013255733561758562	0.016133649950168243	0.03753567598013211	0.008376545353287584	1.696288153754164	0.030856147002174924	-78687.63581454322	-19931.075800346975	-2638.1242502697764
847000	-101264.14068596736	-22591.08795199725	-78673.05273397011	1.0001986483025864	2018.9998013516974	16.115602679228736	3.3526451633188374	10.825232023748807	5.068171276100317	0.28086091710721417	0.1792566013410859	0.18314622358280155	0.3567362579688987	0.04624513876979379	0.01629708617064913	0.03797349298758205	0.00850071472844966	1.699808542479356	0.03667542171882415	-78673.05273397011	-19931.075800346975	-2650.3851516450504
848000	-101277.3988079163	-22603.119022175735	-78674.27978574057	1.0002996759904281	2018.9997003240096	16.16459324372025	3.5503225689516973	10.334757838780952	5.237140878742816	0.28712338467635234	0.17226411321101906	0.18181227138896922	0.35880023072365974	0.04624513876979379	0.016042724517002883	0.03617796813219421	0.008547213542438146	1.6541457261719208	0.04226608087434423	-78674.27978574057	-19931.075800346975	-2662.8212744109433
849000	-101264.24161803219	-22614.84483372348	-78649.39678430872	1.0006512134866863	2018.9993487865133	16.173672201934792	3.4930243109738717	10.31199111467378	4.967073439449544	0.2880457433031711	0.17226411321101906	0.18181227138896922	0.35787787209684097	0.03883179605580105	0.015504809673064852	0.03364843089124429	0.008374885229026621	1.5917195982179193	0.04006241804845195	-78649.39678430872	-19931.075800346975	-2674.7086949259706
850000	-101268.23400320907	-22608.292590057794	-78659.94141315127	1.000209484139974	2018.99979051586	16.24513408918456	3.6693802376056017	11.556775601279591	5.236726497086013	0.281137775032388	0.17226411321101906	0.18970197795330024	0.356896133803293	0.017636789277154626	0.015886222119344793	0.03730879376396358	0.008378045405460763	1.6793856073702518	0.03594273970697221	-78659.94141315127	-19931.075800346975	-2666.8024137933976
851000	-101244.77224355374	-22615.271306210292	-78629.50093734344	1.0005494155203223	2018.9994505844797	16.314388848722437	3.5304990016267683	10.748375686971936	4.62950567452933	0.281137775032388	0.17226411321101906	0.18991657068695494	0.3566815410696383	0.020734118704694795	0.01568186975875894	0.03593144832703628	0.008373845601198101	1.6683787150502258	0.01693742061604524	-78629.50093734344	-19931.075800346975	-2674.8069906399114
852000	-101239.6253502093	-22621.357901466068	-78618.26744874324	1.0010663756407383	2018.9989336243593	16.26850599509823	3.4455595586372656	9.707611917881088	4.758308281926253	0.281137775032388	0.17226411321101906	0.18825275719409978	0.35834535456249345	0.020734118704694795	0.016017076109719912	0.03498066961375207	0.008702483102728135	1.6104037590274776	0.01326537690288074	-78618.26744874324	-19931.075800346975	-2681.9078033782434
853000	-101210.84343571721	-22618.360520871574	-78592.48291484563	1.0008172852855912	2018.9991827147144	16.27265181090413	3.399883189937281	9.903300210789354	4.95254920115848	0.282503333623424	0.17226411321101906	0.18606781083925966	0.3591647423262976	0.007469757574296119	0.01501806836697056	0.03383139250708223	0.008119023661462842	1.6429793543348843	0.00808554133305955	-78592.48291484563	-19931.075800346975	-2678.751715077557
854000	-101223.85369936854	-22609.481876311613	-78614.37182305692	1.000277569285217	2018.9997224307149	16.210879476233952	3.3801779259268794	10.058864777406587	4.757737780055069	0.282503333623424	0.17226411321101906	0.1871434587531497	0.35808909441240755	0.008670465521291693	0.015441946990012462	0.03486001440209183	0.008386528132592283	1.651620227931221	0.01675393012061946	-78614.37182305692	-19931.075800346975	-2669.7510914612208
855000	-101216.10402056572	-22605.358521325015	-78610.7454992407	1.0001343889632264	2018.9998656110367	16.27621640375036	3.48243915472183	11.49482574611375	5.172872381900229	0.2869862961204194	0.17226411321101906	0.18266049625615427	0.35808909441240755	0.034781777410447544	0.015343875939012968	0.034383102401262834	0.008292379898569947	1.6417745911350077	0.016692178434190595	-78610.7454992407	-19931.075800346975	-2664.001097746877
856000	-101208.37265578439	-22608.551513720486	-78599.82114206391	1.0000791169220415	2018.999920883078	16.30338104490152	3.3418686077183217	10.606926676383202	5.046851701796296	0.2813084167123973	0.1718834558358167	0.18833832472130835	0.35846980273047796	0.044202177295402864	0.015953163824786964	0.03519585248938102	0.008620083749216946	1.6274082500534528	0.025772998985563553	-78599.82114206391	-19931.075800346975	-2668.1075512899256
857000	-101172.59066197922	-22603.35756785093	-78569.23309412829	1.0001538468511644	2018.9998461531488	16.291097009255644	3.5362269697587454	10.696627774679438	5.046851701796296	0.2821958455361782	0.1718834558358167	0.18745089589752745	0.35846980273047796	0.025884475277263935	0.015450517374874516	0.03395829888693023	0.008347601369155718	1.6270659285327305	0.021866068098105228	-78569.23309412829	-19931.075800346975	-2662.8317372657293
858000	-101195.75296083443	-22596.094094156175	-78599.65886667826	1.0000463355896996	2018.9999536644102	16.230835328627002	3.5511734729929425	11.593487523647953	5.014306620377415	0.2821958455361782	0.1718834558358167	0.18745089589752745	0.35846980273047796	0.026523191846151272	0.01583994139246485	0.035852664594945405	0.008499560066195996	1.668132109611985	0.02499150318912681	-78599.65886667826	-19931.075800346975	-2654.6495549108627
859000	-101185.05580495064	-22597.628557736476	-78587.42724721416	1.0000464661224433	2018.9999535338775	16.25834688738602	3.5239630511086446	11.404812504501267	4.7956378217499305	0.2821958455361782	0.17064375489835518	0.18745089589752745	0.3597095036679395	0.026523191846151272	0.015869183528838156	0.03661215051520445	0.008439433672430219	1.6848012154259642	0.02130932325920421	-78587.42724721416	-19931.075800346975	-2656.438545367853
860000	-101157.58821487542	-22602.06301757363	-78555.52519730179	1.0000534496572007	2018.9999465503429	16.291708569606435	3.504700247266599	12.101243752027282	5.019937291271003	0.28515925580825124	0.17064375489835518	0.18898303227683833	0.3552139570165556	0.03381388571257507	0.015713543410292356	0.03557058928372955	0.008356449236508363	1.6681442721031579	0.038754586352330644	-78555.52519730179	-19931.075800346975	-2660.1155701535645
861000	-101139.66327087578	-22599.16568138595	-78540.49758948982	1.0000591509438725	2018.9999408490562	16.282484802342257	3.4365993404576836	12.022030388911059	5.019937291271003	0.2836560358144234	0.1747337770110379	0.1837733940784081	0.357836793096131	0.006801233472290171	0.015834338282628358	0.03669885288061044	0.008315227608745325	1.7005496791620645	0.0342990313351805	-78540.49758948982	-19931.075800346975	-2657.361776398656
862000	-101137.30491025752	-22605.667286703927	-78531.63762355359	1.0001402933231125	2018.999859706677	16.371540949735365	3.679717300987753	11.877719340559596	5.1719094616785375	0.2836560358144234	0.17199998811159714	0.1837733940784081	0.36057058199557174	0.0030763833993059726	0.015571590716190242	0.03545535427815485	0.00815647934705621	1.6758717469697835	0.032078337473599325	-78531.63762355359	-19931.075800346975	-2663.9226866561185
863000	-101120.3033207162	-22602.804039705294	-78517.4992810109	1.0001226124747402	2018.9998773875252	16.439613512072718	3.4721122937128475	11.05649412590067	5.266430253869662	0.2814116200436892	0.17805916934151528	0.18731234828180568	0.3532168623329902	0.0041577524999561345	0.01574194980338011	0.037788196416395886	0.008010980780321777	1.7408067563774048	0.041035535931645134	-78517.4992810109	-19931.075800346975	-2661.896678429182
864000	-101115.42528389291	-22592.26991278666	-78523.15537110624	1.0000519656500153	2018.99994803435	16.45016668355026	3.3873112342776888	12.454456968042491	5.0809379432790704	0.28583700696400466	0.17118924176264602	0.1828869613614902	0.3600867899118595	0.022416935877367827	0.015640869698705654	0.03443260578332439	0.008211982937361688	1.6395232372906996	0.055086131041285014	-78523.15537110624	-19931.075800346975	-2650.018524603617
865000	-101124.60075026237	-22599.59348271279	-78525.00726754958	1.0000514479676046	2018.9999485520325	16.53011735062728	3.70931810796175	12.16406667840382	4.892616749501659	0.28267408528459115	0.17118924176264602	0.18604988304090375	0.3600867899118595	0.013028623860814634	0.01598244982440883	0.03735196561847726	0.00822188699262156	1.713668006469859	0.0512462243506236	-78525.00726754958	-19931.075800346975	-2657.588848710895
866000	-101141.78380587007	-22615.777607200136	-78526.00619866994	1.0003093899053843	2018.9996906100946	16.56753694550015	3.3535975963665328	10.8813958722941	4.717075458311532	0.28267408528459115	0.17118924176264602	0.18604988304090375	0.3600867899118595	0.017976484617076925	0.01563682003125815	0.03700011590471515	0.008039018740501095	1.7266700846669205	0.057551678119592255	-78526.00619866994	-19931.075800346975	-2675.2146631709415
867000	-101134.16644534862	-22615.27472781224	-78518.89171753637	1.0003722044957761	2018.9996277955042	16.523191539294125	3.456917997388926	10.527852341396255	4.573923864134959	0.28027909368963894	0.17527541360253585	0.18604988304090375	0.3583956096669219	0.029386906811899368	0.016149695065426357	0.03771922365677793	0.00830133593064302	1.7231855932368731	0.06522655108589694	-78518.89171753637	-19931.075800346975	-2675.026132838552
868000	-101128.11095006071	-22617.484478308117	-78510.62647175259	1.000726477594547	2018.9992735224055	16.497064049645672	3.4374465761272064	10.075431170895692	5.210740281700325	0.28494008929633474	0.17156561684080193	0.18604988304090375	0.35744441082196005	0.051730884213986555	0.015580922900364566	0.03471674690325752	0.008164075457495076	1.664014172480692	0.058486613966120114	-78510.62647175259	-19931.075800346975	-2677.5060138978556
869000	-101086.1021419249	-22626.34710979857	-78459.75503212633	1.0005738345974708	2018.9994261654026	16.497401640336307	3.4633438309928537	9.8291646177322	4.912454735962201	0.28494008929633474	0.17156561684080193	0.18604988304090375	0.35744441082196005	0.051730884213986555	0.01598642433686261	0.03690801107308482	0.008277178451186197	1.705180387120102	0.06340080399727671	-78459.75503212633	-19931.075800346975	-2686.663687353304
870000	-101083.67740778503	-22634.443241902474	-78449.23416588256	1.0010069794130203	2018.998993020587	16.525862605268305	3.4353546805866233	9.74087508547305	4.912454735962201	0.28494008929633474	0.17156561684080193	0.18604988304090375	0.35744441082196005	0.051730884213986555	0.01646634122328851	0.037002995935076305	0.008601556740600763	1.6749010356200542	0.06456688256164411	-78449.23416588256	-19931.075800346975	-2694.833624979468
871000	-101078.04982673784	-22629.262050711368	-78448.78777602647	1.0003944298517011	2018.9996055701483	16.50788363540479	3.4452302626532374	10.022034821608074	5.209678365376479	0.28494008929633474	0.17156561684080193	0.18604988304090375	0.35744441082196005	0.04351333876401894	0.01572400618391888	0.037439309177997815	0.008077076337574828	1.7468647274168025	0.06749161977608302	-78448.78777602647	-19931.075800346975	-2689.336503489003
872000	-101080.82431434774	-22621.658326064342	-78459.1659882834	1.0003221811281557	2018.9996778188718	16.42002706139366	3.6165416946932787	10.156257440810084	5.196316737705808	0.28494008929633474	0.17156561684080193	0.18604988304090375	0.35744441082196005	0.036146607043391836	0.015695367939152945	0.03674063592112269	0.008077172699373391	1.7306063901702935	0.06844121384610753	-78459.1659882834	-19931.075800346975	-2681.570588359141
873000	-101086.48173864328	-22628.471226166752	-78458.01051247654	1.0004930042700286	2018.99950699573	16.52083801549217	3.328978440119471	10.06611588657278	5.196316737705808	0.28494008929633474	0.17156561684080193	0.18604988304090375	0.35744441082196005	0.036146607043391836	0.015204881271710725	0.033899219796935866	0.007917286862688297	1.669128472505207	0.0708796289014225	-78458.01051247654	-19931.075800346975	-2688.5904629352676
